"Date","Price","Open","High","Low","Vol.","Change %"
"10/27/2021","13,508.29","13,507.30","13,514.10","13,422.49","","0.01%"
"10/26/2021","13,507.30","13,375.99","13,532.83","13,375.99","","0.98%"
"10/25/2021","13,375.99","13,418.20","13,418.20","13,285.24","","-0.31%"
"10/22/2021","13,418.20","13,399.49","13,444.07","13,324.90","","0.14%"
"10/21/2021","13,399.49","13,408.93","13,514.75","13,382.66","","-0.07%"
"10/20/2021","13,408.93","13,437.40","13,506.47","13,388.09","","-0.21%"
"10/19/2021","13,437.40","13,269.27","13,451.77","13,269.27","","1.27%"
"10/18/2021","13,269.27","13,383.33","13,448.04","13,266.45","","-0.85%"
"10/15/2021","13,383.33","12,979.73","13,383.33","12,979.73","","3.11%"
"10/14/2021","12,979.73","12,964.75","13,108.77","12,964.75","","0.12%"
"10/13/2021","12,964.75","13,052.63","13,076.18","12,946.79","","-0.67%"
"10/12/2021","13,052.63","13,167.10","13,167.10","12,912.70","","-0.87%"
"10/08/2021","13,167.10","13,257.18","13,301.34","13,135.93","","-0.68%"
"10/07/2021","13,257.18","13,020.02","13,282.87","13,020.02","","1.82%"
"10/06/2021","13,020.02","13,034.57","13,122.24","12,933.16","","-0.11%"
"10/05/2021","13,034.57","13,043.13","13,043.13","12,822.83","","-0.07%"
"10/04/2021","13,043.13","13,135.44","13,198.27","13,003.90","","-0.70%"
"10/01/2021","13,135.44","13,369.30","13,369.30","13,073.30","","-1.75%"
"09/30/2021","13,369.30","13,334.31","13,440.50","13,240.16","","0.26%"
"09/29/2021","13,334.31","13,624.72","13,624.72","13,279.76","","-2.13%"
"09/28/2021","13,624.72","13,756.57","13,756.57","13,567.70","","-0.96%"
"09/27/2021","13,756.57","13,691.63","13,756.67","13,652.54","","0.47%"
"09/24/2021","13,691.63","13,516.79","13,691.63","13,516.79","","1.29%"
"09/23/2021","13,516.79","13,422.53","13,591.52","13,422.53","","0.70%"
"09/22/2021","13,422.53","13,714.44","13,714.44","13,341.02","","-2.13%"
"09/17/2021","13,714.44","13,744.07","13,866.45","13,699.45","","-0.22%"
"09/16/2021","13,744.07","13,834.33","13,869.09","13,719.91","","-0.65%"
"09/15/2021","13,834.33","13,924.39","13,931.51","13,821.69","","-0.65%"
"09/14/2021","13,924.39","13,932.38","14,002.78","13,909.07","","-0.06%"
"09/13/2021","13,932.38","13,997.54","13,997.54","13,898.73","","-0.47%"
"09/10/2021","13,997.54","13,877.12","13,997.59","13,831.42","","0.87%"
"09/09/2021","13,877.12","13,884.45","13,895.71","13,720.88","","-0.05%"
"09/08/2021","13,884.45","13,968.71","14,015.15","13,765.40","","-0.60%"
"09/07/2021","13,968.71","14,059.59","14,111.28","13,944.21","","-0.65%"
"09/06/2021","14,059.59","13,998.19","14,181.83","13,960.24","","0.44%"
"09/03/2021","13,998.19","13,796.18","14,010.41","13,796.18","","1.46%"
"09/02/2021","13,796.18","13,906.38","13,954.44","13,789.69","","-0.79%"
"09/01/2021","13,906.38","13,933.33","13,933.33","13,841.87","","-0.19%"
"08/31/2021","13,933.33","13,818.11","13,933.33","13,644.19","","0.83%"
"08/30/2021","13,818.11","13,659.44","13,818.11","13,659.44","","1.16%"
"08/27/2021","13,659.44","13,523.69","13,660.73","13,473.07","","1.00%"
"08/26/2021","13,523.69","13,459.17","13,651.45","13,447.08","","0.48%"
"08/25/2021","13,459.17","13,265.24","13,459.17","13,265.24","","1.46%"
"08/24/2021","13,265.24","13,180.92","13,317.51","13,180.92","","0.64%"
"08/23/2021","13,180.92","12,855.21","13,246.89","12,855.21","","2.53%"
"08/20/2021","12,855.21","12,929.33","13,037.25","12,800.45","","-0.57%"
"08/19/2021","12,929.33","13,276.00","13,276.00","12,929.33","","-2.61%"
"08/18/2021","13,276.00","13,229.09","13,276.84","13,017.20","","0.35%"
"08/17/2021","13,229.09","13,354.20","13,354.20","13,223.40","","-0.94%"
"08/16/2021","13,354.20","13,383.23","13,393.83","13,290.76","","-0.22%"
"08/13/2021","13,383.23","13,534.12","13,534.12","13,368.27","","-1.11%"
"08/12/2021","13,534.12","13,593.52","13,593.52","13,486.84","","-0.44%"
"08/11/2021","13,593.52","13,618.61","13,618.61","13,478.28","","-0.18%"
"08/10/2021","13,618.61","13,738.03","13,765.53","13,599.29","","-0.87%"
"08/09/2021","13,738.03","13,725.10","13,738.50","13,553.20","","0.09%"
"08/06/2021","13,725.10","13,803.43","13,803.43","13,663.91","","-0.57%"
"08/05/2021","13,803.43","13,799.99","13,829.81","13,759.72","","0.02%"
"08/04/2021","13,799.99","13,731.90","13,808.89","13,727.77","","0.50%"
"08/03/2021","13,731.90","13,680.12","13,731.90","13,645.00","","0.38%"
"08/02/2021","13,680.12","13,459.96","13,680.12","13,457.92","","1.64%"
"07/30/2021","13,459.96","13,549.72","13,567.85","13,455.96","","-0.66%"
"07/29/2021","13,549.72","13,374.08","13,553.83","13,374.08","","1.31%"
"07/28/2021","13,374.08","13,459.84","13,459.84","13,209.54","","-0.64%"
"07/27/2021","13,459.84","13,500.33","13,560.72","13,451.82","","-0.30%"
"07/26/2021","13,500.33","13,672.36","13,729.36","13,499.06","","-1.26%"
"07/23/2021","13,672.36","13,714.84","13,762.62","13,630.24","","-0.31%"
"07/22/2021","13,714.84","13,623.81","13,784.56","13,623.81","","0.67%"
"07/21/2021","13,623.81","13,630.38","13,756.55","13,535.03","","-0.05%"
"07/20/2021","13,630.38","13,777.66","13,777.66","13,609.91","","-1.07%"
"07/19/2021","13,777.66","13,909.81","13,909.81","13,703.20","","-0.95%"
"07/16/2021","13,909.81","14,132.40","14,132.40","13,820.48","","-1.58%"
"07/15/2021","14,132.40","14,008.98","14,132.40","14,008.98","","0.88%"
"07/14/2021","14,008.98","13,961.32","14,063.18","13,929.57","","0.34%"
"07/13/2021","13,961.32","13,827.65","14,029.32","13,827.65","","0.97%"
"07/12/2021","13,827.65","13,677.35","13,938.00","13,677.35","","1.10%"
"07/09/2021","13,677.35","13,842.02","13,842.02","13,618.22","","-1.19%"
"07/08/2021","13,842.02","13,871.49","13,920.99","13,768.94","","-0.21%"
"07/07/2021","13,871.49","13,906.50","13,909.92","13,799.78","","-0.25%"
"07/06/2021","13,906.50","13,914.50","13,974.00","13,882.47","","-0.06%"
"07/05/2021","13,914.50","13,765.23","13,957.01","13,765.23","","1.08%"
"07/02/2021","13,765.23","13,820.49","13,858.97","13,752.68","","-0.40%"
"07/01/2021","13,820.49","13,843.29","13,914.25","13,782.39","","-0.16%"
"06/30/2021","13,843.29","13,754.37","13,893.37","13,754.37","","0.65%"
"06/29/2021","13,754.37","13,695.91","13,828.04","13,695.91","","0.43%"
"06/28/2021","13,695.91","13,663.43","13,708.53","13,606.34","","0.24%"
"06/25/2021","13,663.43","13,600.34","13,745.07","13,600.34","","0.46%"
"06/24/2021","13,600.34","13,610.86","13,652.20","13,566.97","","-0.08%"
"06/23/2021","13,610.86","13,350.14","13,650.16","13,350.14","","1.95%"
"06/22/2021","13,350.14","13,390.73","13,514.02","13,350.14","","-0.30%"
"06/21/2021","13,390.73","13,687.14","13,687.14","13,369.72","","-2.17%"
"06/18/2021","13,687.14","13,793.49","13,810.48","13,687.14","","-0.77%"
"06/17/2021","13,793.49","13,781.32","13,793.53","13,633.51","","0.09%"
"06/16/2021","13,781.32","13,842.60","13,842.60","13,764.09","","-0.44%"
"06/15/2021","13,842.60","13,741.92","13,866.87","13,741.92","","0.73%"
"06/11/2021","13,741.92","13,711.20","13,798.73","13,711.20","","0.22%"
"06/10/2021","13,711.20","13,490.58","13,711.49","13,490.58","","1.64%"
"06/09/2021","13,490.58","13,577.32","13,577.32","13,441.05","","-0.64%"
"06/08/2021","13,577.32","13,619.08","13,687.51","13,564.71","","-0.31%"
"06/07/2021","13,619.08","13,672.78","13,683.45","13,413.47","","-0.39%"
"06/04/2021","13,672.78","13,724.47","13,724.47","13,581.54","","-0.38%"
"06/03/2021","13,724.47","13,694.29","13,791.80","13,694.29","","0.22%"
"06/02/2021","13,694.29","13,723.92","13,781.76","13,620.28","","-0.22%"
"06/01/2021","13,723.92","13,718.04","13,778.20","13,674.05","","0.04%"
"05/31/2021","13,718.04","13,536.93","13,732.57","13,536.93","","1.34%"
"05/28/2021","13,536.93","13,352.46","13,561.43","13,352.46","","1.38%"
"05/27/2021","13,352.46","13,425.87","13,425.87","13,199.45","","-0.55%"
"05/26/2021","13,425.87","13,415.88","13,506.06","13,347.89","","0.07%"
"05/25/2021","13,415.88","13,153.04","13,455.93","13,153.04","","2.00%"
"05/24/2021","13,153.04","13,204.95","13,214.19","13,064.66","","-0.39%"
"05/21/2021","13,204.95","13,032.03","13,329.77","13,032.03","","1.33%"
"05/20/2021","13,032.03","13,069.04","13,103.01","12,920.97","","-0.28%"
"05/19/2021","13,069.04","13,167.75","13,202.30","13,018.63","","-0.75%"
"05/18/2021","13,167.75","12,559.65","13,178.64","12,559.65","","4.84%"
"05/17/2021","12,559.65","12,831.81","12,831.81","12,394.22","","-2.12%"
"05/14/2021","12,831.81","12,632.07","12,970.99","12,632.07","","1.58%"
"05/13/2021","12,632.07","12,820.75","12,939.15","12,431.51","","-1.47%"
"05/12/2021","12,820.75","13,241.48","13,241.48","12,065.09","","-3.18%"
"05/11/2021","13,241.48","13,745.97","13,745.97","13,179.10","","-3.67%"
"05/10/2021","13,745.97","13,903.72","13,903.72","13,721.67","","-1.13%"
"05/07/2021","13,903.72","13,676.91","13,903.72","13,676.91","","1.66%"
"05/06/2021","13,676.91","13,523.66","13,699.71","13,485.33","","1.13%"
"05/05/2021","13,523.66","13,650.25","13,710.34","13,523.66","","-0.93%"
"05/04/2021","13,650.25","13,731.25","13,788.01","13,423.62","","-2.56%"
"04/29/2021","14,008.66","14,009.83","14,161.45","14,007.43","","-0.01%"
"04/28/2021","14,009.83","14,102.32","14,102.32","13,958.75","","-0.66%"
"04/27/2021","14,102.32","14,109.25","14,134.18","14,015.74","","-0.05%"
"04/26/2021","14,109.25","13,904.09","14,109.25","13,904.09","","1.48%"
"04/23/2021","13,904.09","13,699.84","13,904.09","13,670.70","","1.49%"
"04/22/2021","13,699.84","13,732.57","13,874.79","13,695.35","","-0.24%"
"04/21/2021","13,732.57","13,928.73","13,928.73","13,732.40","","-1.41%"
"04/20/2021","13,928.73","13,886.05","13,928.73","13,805.81","","0.31%"
"04/19/2021","13,886.05","13,906.01","13,920.58","13,819.60","","-0.14%"
"04/16/2021","13,906.01","13,934.09","13,934.09","13,787.42","","-0.20%"
"04/15/2021","13,934.09","13,765.35","13,934.09","13,721.66","","1.23%"
"04/14/2021","13,765.35","13,677.64","13,765.35","13,533.41","","0.64%"
"04/13/2021","13,677.64","13,656.41","13,836.90","13,656.41","","0.16%"
"04/12/2021","13,656.41","13,723.63","13,810.82","13,619.50","","-0.49%"
"04/09/2021","13,723.63","13,795.87","13,884.94","13,712.95","","-0.52%"
"04/08/2021","13,795.87","13,722.20","13,800.25","13,612.16","","0.54%"
"04/07/2021","13,722.20","13,695.57","13,763.35","13,651.44","","0.19%"
"04/06/2021","13,695.57","13,547.90","13,774.85","13,547.90","","1.09%"
"04/01/2021","13,547.90","13,391.62","13,560.83","13,391.62","","1.17%"
"03/31/2021","13,391.62","13,556.09","13,556.09","13,385.04","","-1.21%"
"03/30/2021","13,556.09","13,511.14","13,560.24","13,453.19","","0.33%"
"03/29/2021","13,511.14","13,363.92","13,556.37","13,363.92","","1.10%"
"03/26/2021","13,363.92","13,136.99","13,390.53","13,136.99","","1.73%"
"03/25/2021","13,136.99","13,089.33","13,218.90","13,005.10","","0.36%"
"03/24/2021","13,089.33","13,303.07","13,303.07","13,032.88","","-1.61%"
"03/23/2021","13,303.07","13,286.70","13,459.75","13,286.70","","0.12%"
"03/22/2021","13,286.70","13,196.11","13,347.97","13,110.68","","0.69%"
"03/19/2021","13,196.11","13,431.26","13,431.26","13,178.61","","-1.75%"
"03/18/2021","13,431.26","13,401.66","13,563.38","13,401.66","","0.22%"
"03/17/2021","13,401.66","13,521.75","13,530.55","13,356.36","","-0.89%"
"03/16/2021","13,521.75","13,462.80","13,540.51","13,439.99","","0.44%"
"03/15/2021","13,462.80","13,496.22","13,505.30","13,422.18","","-0.25%"
"03/12/2021","13,496.22","13,410.11","13,545.43","13,407.07","","0.64%"
"03/11/2021","13,410.11","13,164.85","13,461.53","13,164.85","","1.86%"
"03/10/2021","13,164.85","13,122.59","13,238.80","13,105.77","","0.32%"
"03/09/2021","13,122.59","13,102.21","13,122.59","12,937.86","","0.16%"
"03/08/2021","13,102.21","13,153.20","13,326.60","13,102.05","","-0.39%"
"03/05/2021","13,153.20","13,188.92","13,225.62","12,913.01","","-0.27%"
"03/04/2021","13,188.92","13,528.02","13,528.02","13,144.82","","-2.51%"
"03/03/2021","13,528.02","13,277.75","13,532.45","13,206.63","","1.88%"
"03/02/2021","13,277.75","13,221.66","13,529.26","13,221.66","","0.42%"
"02/26/2021","13,221.66","13,766.98","13,766.98","13,221.54","","-3.96%"
"02/25/2021","13,766.98","13,558.44","13,780.44","13,558.44","","1.54%"
"02/24/2021","13,558.44","13,794.95","13,794.95","13,555.51","","-1.71%"
"02/23/2021","13,794.95","13,828.70","13,828.70","13,589.74","","-0.24%"
"02/22/2021","13,828.70","13,844.95","14,042.40","13,828.70","","-0.12%"
"02/19/2021","13,844.95","13,983.84","13,983.84","13,743.88","","-0.99%"
"02/18/2021","13,983.84","13,995.19","14,085.70","13,917.61","","-0.08%"
"02/17/2021","13,995.19","13,444.97","14,061.84","13,444.97","","4.09%"
"02/05/2021","13,444.97","13,348.86","13,594.90","13,348.86","","0.72%"
"02/04/2021","13,348.86","13,414.72","13,436.91","13,226.35","","-0.49%"
"02/03/2021","13,414.72","13,413.02","13,559.82","13,395.34","","0.01%"
"02/02/2021","13,413.02","13,062.70","13,506.81","13,062.70","","2.68%"
"02/01/2021","13,062.70","12,748.10","13,082.94","12,706.05","","2.47%"
"01/29/2021","12,748.10","12,980.04","13,184.22","12,748.10","","-1.79%"
"01/28/2021","12,980.04","13,248.87","13,248.87","12,927.79","","-2.03%"
"01/27/2021","13,248.87","13,237.17","13,406.97","13,201.05","","0.09%"
"01/26/2021","13,237.17","13,532.05","13,615.05","13,157.34","","-2.18%"
"01/25/2021","13,532.05","13,664.84","13,664.84","13,371.20","","-0.97%"
"01/22/2021","13,664.84","13,922.30","13,922.30","13,650.09","","-1.85%"
"01/21/2021","13,922.30","13,526.68","13,999.61","13,465.97","","2.92%"
"01/20/2021","13,526.68","13,416.74","13,647.28","13,416.74","","0.82%"
"01/19/2021","13,416.74","13,101.74","13,485.78","13,101.74","","2.40%"
"01/18/2021","13,101.74","13,079.14","13,160.34","12,849.46","","0.17%"
"01/15/2021","13,079.14","13,060.50","13,473.40","13,060.50","","0.14%"
"01/14/2021","13,060.50","13,178.84","13,178.84","12,990.05","","-0.90%"
"01/13/2021","13,178.84","12,913.94","13,183.56","12,913.94","","2.05%"
"01/12/2021","12,913.94","12,901.72","13,016.25","12,817.07","","0.09%"
"01/11/2021","12,901.72","12,808.93","12,901.83","12,738.72","","0.72%"
"01/08/2021","12,808.93","12,534.61","12,808.93","12,534.61","","2.19%"
"01/07/2021","12,534.61","12,287.01","12,601.81","12,287.01","","2.02%"
"01/06/2021","12,287.01","12,207.71","12,435.02","12,138.92","","0.65%"
"01/05/2021","12,207.71","12,094.41","12,207.71","12,073.94","","0.94%"
"01/04/2021","12,094.41","11,952.94","12,146.26","11,926.76","","1.18%"
"12/31/2020","11,952.94","11,905.30","11,966.16","11,872.12","","0.40%"
"12/30/2020","11,905.30","11,688.40","11,910.05","11,685.49","","1.86%"
"12/29/2020","11,688.40","11,703.06","11,741.54","11,655.82","","-0.13%"
"12/28/2020","11,703.06","11,600.60","11,703.66","11,600.60","","0.88%"
"12/25/2020","11,600.60","11,562.58","11,669.23","11,562.58","","0.33%"
"12/24/2020","11,562.58","11,524.79","11,594.20","11,524.79","","0.33%"
"12/23/2020","11,524.79","11,511.56","11,556.68","11,468.73","","0.11%"
"12/22/2020","11,511.56","11,669.22","11,684.21","11,504.83","","-1.35%"
"12/21/2020","11,669.22","11,536.76","11,669.22","11,481.01","","1.15%"
"12/18/2020","11,536.76","11,539.58","11,598.15","11,522.88","","-0.02%"
"12/17/2020","11,539.58","11,587.27","11,624.61","11,508.39","","-0.41%"
"12/16/2020","11,587.27","11,412.62","11,626.89","11,412.62","","1.53%"
"12/15/2020","11,412.62","11,515.37","11,547.35","11,395.56","","-0.89%"
"12/14/2020","11,515.37","11,621.94","11,621.94","11,515.04","","-0.92%"
"12/11/2020","11,621.94","11,565.59","11,657.39","11,444.59","","0.49%"
"12/10/2020","11,565.59","11,703.08","11,703.08","11,520.14","","-1.17%"
"12/09/2020","11,703.08","11,723.18","11,753.61","11,675.67","","-0.17%"
"12/08/2020","11,723.18","11,597.97","11,733.51","11,512.13","","1.08%"
"12/07/2020","11,597.97","11,437.83","11,617.50","11,437.83","","1.40%"
"12/04/2020","11,437.83","11,290.95","11,461.59","11,290.95","","1.30%"
"12/03/2020","11,290.95","11,303.73","11,346.41","11,251.52","","-0.11%"
"12/02/2020","11,303.73","11,182.57","11,308.19","11,182.57","","1.08%"
"12/01/2020","11,182.57","11,011.30","11,182.83","11,011.30","","1.56%"
"11/30/2020","11,011.30","11,181.80","11,260.51","11,011.30","","-1.52%"
"11/27/2020","11,181.80","11,192.80","11,213.83","11,148.30","","-0.10%"
"11/26/2020","11,192.80","11,125.79","11,227.40","11,125.79","","0.60%"
"11/25/2020","11,125.79","11,213.92","11,280.29","11,123.62","","-0.79%"
"11/24/2020","11,213.92","11,289.97","11,353.65","11,205.47","","-0.67%"
"11/23/2020","11,289.97","11,138.51","11,331.48","11,138.51","","1.36%"
"11/20/2020","11,138.51","11,160.65","11,160.65","11,088.74","","-0.20%"
"11/19/2020","11,160.65","11,238.24","11,247.03","11,141.57","","-0.69%"
"11/18/2020","11,238.24","11,051.27","11,238.24","11,051.27","","1.69%"
"11/17/2020","11,051.27","11,015.88","11,284.36","11,015.88","","0.32%"
"11/16/2020","11,015.88","10,700.30","11,015.88","10,700.30","","2.95%"
"11/13/2020","10,700.30","10,651.30","10,700.30","10,603.08","","0.46%"
"11/12/2020","10,651.30","10,660.77","10,736.29","10,629.08","","-0.09%"
"11/11/2020","10,660.77","10,509.69","10,660.77","10,475.88","","1.44%"
"11/10/2020","10,509.69","10,574.50","10,574.50","10,457.21","","-0.61%"
"11/09/2020","10,574.50","10,452.04","10,600.35","10,452.04","","1.17%"
"11/06/2020","10,452.04","10,405.61","10,472.25","10,400.68","","0.45%"
"11/05/2020","10,405.61","10,361.20","10,405.61","10,317.95","","0.43%"
"11/04/2020","10,361.20","10,224.45","10,381.64","10,224.45","","1.34%"
"11/03/2020","10,224.45","10,107.13","10,250.62","10,107.13","","1.16%"
"11/02/2020","10,107.13","10,047.18","10,107.55","9,987.47","","0.60%"
"10/30/2020","10,047.18","10,137.77","10,137.77","10,044.02","","-0.89%"
"10/29/2020","10,137.77","10,266.93","10,266.93","10,093.54","","-1.26%"
"10/28/2020","10,266.93","10,335.21","10,335.21","10,237.89","","-0.66%"
"10/27/2020","10,335.21","10,367.68","10,367.68","10,283.76","","-0.31%"
"10/26/2020","10,367.68","10,368.95","10,429.05","10,362.13","","-0.01%"
"10/23/2020","10,368.95","10,413.60","10,458.09","10,357.07","","-0.43%"
"10/22/2020","10,413.60","10,360.10","10,413.61","10,319.93","","0.52%"
"10/21/2020","10,360.10","10,352.00","10,427.75","10,335.69","","0.08%"
"10/20/2020","10,352.00","10,423.48","10,425.18","10,346.23","","-0.69%"
"10/19/2020","10,423.48","10,279.17","10,428.98","10,279.17","","1.40%"
"10/16/2020","10,279.17","10,339.71","10,405.92","10,279.17","","-0.59%"
"10/15/2020","10,339.71","10,438.18","10,438.18","10,299.21","","-0.94%"
"10/14/2020","10,438.18","10,491.32","10,491.32","10,412.84","","-0.51%"
"10/13/2020","10,491.32","10,508.58","10,549.34","10,409.91","","-0.16%"
"10/12/2020","10,508.58","10,400.40","10,533.02","10,400.40","","1.04%"
"10/08/2020","10,400.40","10,228.13","10,403.92","10,228.13","","1.68%"
"10/07/2020","10,228.13","10,181.29","10,265.24","10,101.93","","0.46%"
"10/06/2020","10,181.29","10,055.60","10,193.80","10,055.60","","1.25%"
"10/05/2020","10,055.60","10,052.87","10,160.92","10,041.19","","0.03%"
"09/30/2020","10,052.87","10,014.82","10,109.65","10,014.82","","0.38%"
"09/29/2020","10,014.82","10,005.28","10,101.05","9,972.45","","0.10%"
"09/28/2020","10,005.28","9,810.80","10,005.28","9,810.80","","1.98%"
"09/25/2020","9,810.80","9,809.05","9,906.76","9,758.52","","0.02%"
"09/24/2020","9,809.05","10,051.02","10,051.02","9,808.98","","-2.41%"
"09/23/2020","10,051.02","10,096.41","10,137.75","10,018.65","","-0.45%"
"09/22/2020","10,096.41","10,199.67","10,199.67","10,085.13","","-1.01%"
"09/21/2020","10,199.67","10,269.42","10,352.02","10,198.37","","-0.68%"
"09/18/2020","10,269.42","10,301.71","10,331.24","10,241.54","","-0.31%"
"09/17/2020","10,301.71","10,450.57","10,450.57","10,276.12","","-1.42%"
"09/16/2020","10,450.57","10,294.14","10,505.61","10,294.14","","1.52%"
"09/15/2020","10,294.14","10,241.63","10,314.42","10,217.98","","0.51%"
"09/14/2020","10,241.63","10,142.90","10,250.65","10,136.46","","0.97%"
"09/11/2020","10,142.90","10,125.14","10,142.90","10,084.04","","0.18%"
"09/10/2020","10,125.14","10,015.50","10,125.14","10,015.50","","1.09%"
"09/09/2020","10,015.50","10,083.63","10,083.63","9,920.53","","-0.68%"
"09/08/2020","10,083.63","10,004.66","10,113.86","10,004.66","","0.79%"
"09/07/2020","10,004.66","10,019.99","10,086.17","9,979.85","","-0.15%"
"09/04/2020","10,019.99","10,140.52","10,140.52","9,979.68","","-1.19%"
"09/03/2020","10,140.52","10,088.03","10,223.60","10,088.03","","0.52%"
"09/02/2020","10,088.03","10,106.69","10,205.92","10,036.08","","-0.18%"
"09/01/2020","10,106.69","9,982.03","10,106.69","9,980.18","","1.25%"
"08/31/2020","9,982.03","10,141.19","10,216.43","9,982.03","","-1.57%"
"08/28/2020","10,141.19","10,236.64","10,236.64","10,083.06","","-0.93%"
"08/27/2020","10,236.64","10,264.31","10,401.82","10,232.41","","-0.27%"
"08/26/2020","10,264.31","10,180.99","10,264.36","10,163.94","","0.82%"
"08/25/2020","10,180.99","10,083.92","10,224.42","10,083.92","","0.96%"
"08/24/2020","10,083.92","10,064.12","10,171.64","10,037.22","","0.20%"
"08/21/2020","10,064.12","9,871.96","10,097.90","9,871.96","","1.95%"
"08/20/2020","9,871.96","10,180.22","10,180.22","9,683.88","","-3.03%"
"08/19/2020","10,180.22","10,280.91","10,341.71","10,180.22","","-0.98%"
"08/18/2020","10,280.91","10,369.74","10,395.39","10,256.17","","-0.86%"
"08/17/2020","10,369.74","10,229.52","10,370.23","10,222.56","","1.37%"
"08/14/2020","10,229.52","10,247.90","10,247.90","10,161.64","","-0.18%"
"08/13/2020","10,247.90","10,131.20","10,265.29","10,131.20","","1.15%"
"08/12/2020","10,131.20","10,270.99","10,270.99","10,115.77","","-1.36%"
"08/11/2020","10,270.99","10,385.72","10,385.72","10,270.99","","-1.10%"
"08/10/2020","10,385.72","10,316.74","10,416.97","10,258.46","","0.67%"
"08/07/2020","10,316.74","10,396.61","10,396.61","10,267.02","","-0.77%"
"08/06/2020","10,396.61","10,275.78","10,437.73","10,275.78","","1.18%"
"08/05/2020","10,275.78","10,220.52","10,325.30","10,220.52","","0.54%"
"08/04/2020","10,220.52","10,039.26","10,223.25","10,039.26","","1.81%"
"08/03/2020","10,039.26","10,204.33","10,204.33","10,033.51","","-1.62%"
"07/31/2020","10,204.33","10,297.72","10,297.72","10,190.47","","-0.91%"
"07/30/2020","10,297.72","10,123.70","10,382.74","10,123.70","","1.72%"
"07/29/2020","10,123.70","10,250.09","10,264.16","10,086.10","","-1.23%"
"07/28/2020","10,250.09","10,176.24","10,729.44","10,176.24","","0.73%"
"07/27/2020","10,176.24","9,733.02","10,213.71","9,733.02","","4.55%"
"07/24/2020","9,733.02","9,751.76","9,900.66","9,691.66","","-0.19%"
"07/23/2020","9,751.76","9,819.26","9,819.26","9,697.36","","-0.69%"
"07/22/2020","9,819.26","9,761.92","9,832.37","9,735.89","","0.59%"
"07/21/2020","9,761.92","9,535.78","9,822.15","9,535.78","","2.37%"
"07/20/2020","9,535.78","9,556.06","9,592.81","9,467.57","","-0.21%"
"07/17/2020","9,556.06","9,450.00","9,601.93","9,450.00","","1.12%"
"07/16/2020","9,450.00","9,520.60","9,520.60","9,401.83","","-0.74%"
"07/15/2020","9,520.60","9,519.80","9,619.06","9,484.18","","0.01%"
"07/14/2020","9,519.80","9,457.41","9,533.61","9,426.02","","0.66%"
"07/13/2020","9,457.41","9,342.75","9,462.06","9,342.75","","1.23%"
"07/10/2020","9,342.75","9,388.64","9,462.08","9,308.93","","-0.49%"
"07/09/2020","9,388.64","9,360.51","9,449.84","9,360.51","","0.30%"
"07/08/2020","9,360.51","9,300.13","9,384.80","9,285.83","","0.65%"
"07/07/2020","9,300.13","9,288.37","9,415.67","9,252.94","","0.13%"
"07/06/2020","9,288.37","9,130.93","9,288.37","9,130.93","","1.72%"
"07/03/2020","9,130.93","9,021.81","9,148.26","9,021.81","","1.21%"
"07/02/2020","9,021.81","8,952.08","9,025.25","8,936.51","","0.78%"
"07/01/2020","8,952.08","8,892.06","8,978.26","8,892.06","","0.67%"
"06/30/2020","8,892.06","8,840.07","8,908.39","8,840.07","","0.59%"
"06/29/2020","8,840.07","8,942.70","8,942.70","8,801.73","","-1.15%"
"06/24/2020","8,942.70","8,894.65","8,979.70","8,894.65","","0.54%"
"06/23/2020","8,894.65","8,847.00","8,932.28","8,823.56","","0.54%"
"06/22/2020","8,847.00","8,837.49","8,901.21","8,831.84","","0.11%"
"06/19/2020","8,837.49","8,829.13","8,854.63","8,813.52","","0.09%"
"06/18/2020","8,829.13","8,847.01","8,856.27","8,788.49","","-0.20%"
"06/17/2020","8,847.01","8,838.10","8,872.26","8,803.34","","0.10%"
"06/16/2020","8,838.10","8,680.55","8,872.94","8,680.55","","1.81%"
"06/15/2020","8,680.55","8,795.40","8,819.01","8,671.54","","-1.31%"
"06/12/2020","8,795.40","8,902.11","8,902.11","8,692.18","","-1.20%"
"06/11/2020","8,902.11","9,020.36","9,073.53","8,879.40","","-1.31%"
"06/10/2020","9,020.36","8,945.70","9,039.21","8,926.40","","0.83%"
"06/09/2020","8,945.70","8,927.54","8,945.89","8,850.87","","0.20%"
"06/08/2020","8,927.54","8,794.86","8,936.11","8,794.86","","1.51%"
"06/05/2020","8,794.86","8,717.04","8,799.40","8,717.04","","0.89%"
"06/04/2020","8,717.04","8,646.66","8,734.29","8,646.66","","0.81%"
"06/03/2020","8,646.66","8,497.80","8,652.72","8,497.80","","1.75%"
"06/02/2020","8,497.80","8,435.86","8,516.20","8,435.86","","0.73%"
"06/01/2020","8,435.86","8,341.10","8,470.94","8,341.10","","1.14%"
"05/29/2020","8,341.10","8,343.67","8,353.61","8,265.82","","-0.03%"
"05/28/2020","8,343.67","8,404.65","8,456.77","8,317.06","","-0.73%"
"05/27/2020","8,404.65","8,390.52","8,443.90","8,374.53","","0.17%"
"05/26/2020","8,390.52","8,286.43","8,435.58","8,286.43","","1.26%"
"05/25/2020","8,286.43","8,261.43","8,294.87","8,178.94","","0.30%"
"05/22/2020","8,261.43","8,418.10","8,418.10","8,249.51","","-1.86%"
"05/21/2020","8,418.10","8,356.97","8,430.03","8,356.97","","0.73%"
"05/20/2020","8,356.97","8,315.94","8,373.50","8,309.75","","0.49%"
