"Date","Price","Open","High","Low","Vol.","Change %"
"05/08/2023","1,290.97","1,287.33","1,292.46","1,284.65","","0.33%"
"05/05/2023","1,286.74","1,290.17","1,290.22","1,285.95","","-0.26%"
"05/04/2023","1,290.07","1,289.08","1,290.67","1,289.08","","0.09%"
"05/03/2023","1,288.92","1,282.40","1,290.79","1,279.23","","0.51%"
"05/02/2023","1,282.40","1,282.03","1,287.21","1,280.37","","0.04%"
"04/28/2023","1,281.93","1,292.31","1,294.33","1,281.93","","-0.82%"
"04/27/2023","1,292.51","1,299.26","1,300.40","1,286.22","","-0.50%"
"04/26/2023","1,299.06","1,296.39","1,299.52","1,291.36","","0.21%"
"04/25/2023","1,296.39","1,302.32","1,302.32","1,289.63","","-0.46%"
"04/24/2023","1,302.32","1,301.30","1,304.13","1,297.57","","-0.03%"
"04/21/2023","1,302.69","1,300.93","1,304.59","1,299.86","","0.03%"
"04/20/2023","1,302.32","1,297.61","1,305.76","1,297.61","","0.18%"
"04/19/2023","1,299.99","1,298.85","1,301.15","1,298.09","","0.09%"
"04/18/2023","1,298.85","1,299.43","1,302.95","1,292.76","","-0.04%"
"04/17/2023","1,299.33","1,299.78","1,302.73","1,298.56","","0.04%"
"04/14/2023","1,298.78","1,296.58","1,301.24","1,296.58","","0.17%"
"04/13/2023","1,296.58","1,294.18","1,301.38","1,290.95","","0.22%"
"04/12/2023","1,293.78","1,285.20","1,293.99","1,282.73","","0.68%"
"04/11/2023","1,285.00","1,284.41","1,287.58","1,282.80","","0.04%"
"04/06/2023","1,284.51","1,284.00","1,286.08","1,280.34","","0.04%"
"04/05/2023","1,284.00","1,280.07","1,288.84","1,280.07","","0.25%"
"04/04/2023","1,280.75","1,276.74","1,280.96","1,273.41","","0.31%"
"04/03/2023","1,276.74","1,274.87","1,280.38","1,270.52","","0.15%"
"03/31/2023","1,274.87","1,271.54","1,274.87","1,268.56","","0.26%"
"03/30/2023","1,271.54","1,269.80","1,272.55","1,269.74","","0.26%"
"03/29/2023","1,268.21","1,266.61","1,270.43","1,264.95","","0.13%"
"03/28/2023","1,266.61","1,266.31","1,267.87","1,262.91","","0.02%"
"03/27/2023","1,266.31","1,261.06","1,269.59","1,261.06","","0.42%"
"03/24/2023","1,261.06","1,264.68","1,266.57","1,258.72","","-0.29%"
"03/23/2023","1,264.68","1,265.81","1,269.32","1,264.68","","-0.09%"
"03/22/2023","1,265.81","1,271.52","1,272.53","1,262.91","","-0.53%"
"03/21/2023","1,272.53","1,278.82","1,279.83","1,270.57","","-0.49%"
"03/20/2023","1,278.82","1,280.84","1,281.22","1,274.62","","-0.12%"
"03/17/2023","1,280.37","1,269.90","1,280.37","1,268.27","","0.90%"
"03/16/2023","1,268.93","1,267.80","1,273.33","1,264.76","","0.13%"
"03/15/2023","1,267.29","1,289.38","1,294.79","1,267.29","","-1.73%"
"03/14/2023","1,289.59","1,285.48","1,291.87","1,283.21","","0.23%"
"03/13/2023","1,286.61","1,297.19","1,297.78","1,280.53","","-0.85%"
"03/10/2023","1,297.59","1,300.89","1,301.53","1,287.78","","-0.25%"
"03/09/2023","1,300.78","1,294.97","1,301.38","1,293.63","","0.45%"
"03/08/2023","1,294.97","1,292.31","1,299.59","1,290.24","","0.13%"
"03/07/2023","1,293.27","1,295.32","1,297.45","1,293.09","","-0.18%"
"03/06/2023","1,295.56","1,286.68","1,297.99","1,286.68","","0.69%"
"03/03/2023","1,286.68","1,291.39","1,292.76","1,286.68","","-0.36%"
"03/02/2023","1,291.39","1,291.29","1,291.99","1,285.85","","0.01%"
"03/01/2023","1,291.29","1,276.65","1,291.56","1,273.47","","1.11%"
"02/28/2023","1,277.13","1,266.65","1,277.13","1,264.92","","0.79%"
"02/27/2023","1,267.12","1,264.99","1,272.70","1,263.44","","0.12%"
"02/24/2023","1,265.55","1,263.96","1,267.21","1,255.96","","0.17%"
"02/23/2023","1,263.36","1,257.54","1,265.27","1,257.54","","0.48%"
"02/22/2023","1,257.27","1,255.39","1,258.94","1,252.39","","0.05%"
"02/21/2023","1,256.59","1,256.30","1,256.86","1,250.90","","0.02%"
"02/20/2023","1,256.30","1,249.40","1,257.42","1,246.97","","0.50%"
"02/17/2023","1,250.05","1,251.08","1,251.55","1,245.88","","-0.09%"
"02/16/2023","1,251.18","1,254.23","1,254.68","1,248.87","","-0.32%"
"02/15/2023","1,255.19","1,255.50","1,258.20","1,250.60","","-0.02%"
"02/14/2023","1,255.50","1,245.59","1,255.50","1,244.62","","0.77%"
"02/13/2023","1,245.91","1,247.49","1,249.64","1,242.32","","-0.13%"
"02/10/2023","1,247.49","1,248.08","1,249.52","1,245.17","","-0.05%"
"02/09/2023","1,248.08","1,241.21","1,248.64","1,238.53","","0.55%"
"02/08/2023","1,241.21","1,237.14","1,242.13","1,233.50","","0.34%"
"02/07/2023","1,237.03","1,237.81","1,242.84","1,233.23","","-0.11%"
"02/06/2023","1,238.37","1,235.46","1,239.63","1,233.26","","0.29%"
"02/03/2023","1,234.82","1,232.93","1,239.54","1,232.93","","0.15%"
"02/02/2023","1,232.93","1,238.20","1,240.01","1,232.77","","-0.33%"
"02/01/2023","1,237.00","1,235.40","1,242.40","1,235.40","","0.15%"
"01/31/2023","1,235.09","1,240.93","1,244.42","1,235.09","","-0.38%"
"01/30/2023","1,239.81","1,243.25","1,248.46","1,239.01","","-0.35%"
"01/27/2023","1,244.22","1,245.48","1,246.82","1,242.87","","-0.10%"
"01/26/2023","1,245.48","1,234.67","1,247.30","1,234.67","","0.78%"
"01/25/2023","1,235.87","1,231.65","1,239.76","1,231.65","","0.45%"
"01/24/2023","1,230.37","1,208.94","1,230.37","1,208.94","","1.53%"
"01/23/2023","1,211.83","1,204.50","1,212.96","1,204.50","","0.61%"
"01/20/2023","1,204.50","1,199.06","1,206.23","1,198.27","","0.45%"
"01/19/2023","1,199.11","1,201.26","1,201.26","1,195.79","","-0.18%"
"01/18/2023","1,201.26","1,191.91","1,205.03","1,191.91","","0.92%"
"01/17/2023","1,190.30","1,187.91","1,196.04","1,187.77","","0.44%"
"01/16/2023","1,185.10","1,228.98","1,231.48","1,185.10","","-3.57%"
"01/13/2023","1,228.98","1,223.21","1,231.28","1,222.65","","0.63%"
"01/12/2023","1,221.28","1,205.96","1,221.28","1,205.96","","1.31%"
"01/11/2023","1,205.49","1,196.16","1,207.01","1,196.16","","0.78%"
"01/10/2023","1,196.16","1,190.23","1,197.80","1,189.27","","0.45%"
"01/09/2023","1,190.83","1,171.53","1,197.44","1,171.53","","1.86%"
"01/05/2023","1,169.14","1,166.26","1,169.43","1,164.56","","0.27%"
"01/04/2023","1,165.96","1,168.39","1,168.39","1,159.27","","-0.34%"
"01/03/2023","1,169.99","1,163.66","1,169.99","1,163.66","","0.54%"
"01/02/2023","1,163.66","1,157.52","1,165.54","1,152.17","","0.65%"
"12/28/2022","1,156.15","1,153.01","1,157.15","1,145.93","","0.31%"
"12/27/2022","1,152.58","1,151.64","1,154.55","1,148.98","","0.16%"
"12/23/2022","1,150.79","1,150.28","1,151.13","1,145.27","","0.04%"
"12/22/2022","1,150.28","1,152.03","1,152.46","1,145.48","","-0.15%"
"12/21/2022","1,152.03","1,144.99","1,152.68","1,142.01","","0.63%"
"12/20/2022","1,144.86","1,142.19","1,146.83","1,141.40","","0.23%"
"12/19/2022","1,142.23","1,142.98","1,142.98","1,137.78","","0.16%"
"12/16/2022","1,140.42","1,139.80","1,141.35","1,137.96","","0.10%"
"12/15/2022","1,139.32","1,142.88","1,143.20","1,137.90","","-0.18%"
"12/14/2022","1,141.40","1,140.42","1,142.31","1,137.81","","0.05%"
"12/13/2022","1,140.85","1,141.12","1,142.47","1,134.83","","-0.19%"
"12/12/2022","1,143.05","1,136.13","1,143.36","1,136.13","","0.57%"
"12/09/2022","1,136.56","1,134.12","1,136.56","1,131.40","","0.27%"
"12/08/2022","1,133.49","1,131.87","1,135.35","1,130.49","","0.13%"
"12/07/2022","1,132.01","1,128.85","1,132.01","1,128.50","","0.28%"
"12/06/2022","1,128.85","1,126.36","1,129.45","1,125.21","","0.22%"
"12/05/2022","1,126.36","1,134.06","1,134.61","1,124.62","","-0.74%"
"12/02/2022","1,134.73","1,127.89","1,135.22","1,126.32","","0.61%"
"12/01/2022","1,127.89","1,122.04","1,127.89","1,120.77","","0.59%"
"11/30/2022","1,121.29","1,126.45","1,126.88","1,121.29","","-0.46%"
"11/29/2022","1,126.45","1,128.44","1,128.50","1,125.12","","-0.15%"
"11/28/2022","1,128.12","1,131.62","1,131.62","1,125.91","","-0.31%"
"11/25/2022","1,131.62","1,127.70","1,132.38","1,127.26","","0.39%"
"11/24/2022","1,127.27","1,128.53","1,129.58","1,126.43","","-0.11%"
"11/23/2022","1,128.46","1,124.58","1,128.51","1,122.46","","0.35%"
"11/22/2022","1,124.58","1,122.69","1,128.65","1,121.37","","0.05%"
"11/21/2022","1,123.97","1,124.64","1,125.11","1,122.04","","-0.10%"
"11/17/2022","1,125.07","1,130.13","1,130.13","1,125.07","","-0.45%"
"11/16/2022","1,130.13","1,128.82","1,130.46","1,122.54","","0.09%"
"11/15/2022","1,129.16","1,132.33","1,132.33","1,122.68","","-0.28%"
"11/14/2022","1,132.33","1,132.47","1,136.69","1,130.60","","-0.41%"
"11/11/2022","1,136.94","1,139.96","1,144.40","1,133.96","","-0.24%"
"11/10/2022","1,139.70","1,134.14","1,139.70","1,128.33","","0.56%"
"11/09/2022","1,133.39","1,141.45","1,141.45","1,129.46","","-0.64%"
"11/08/2022","1,140.70","1,122.79","1,142.77","1,120.03","","1.60%"
"11/07/2022","1,122.79","1,126.14","1,126.14","1,119.45","","-0.30%"
"11/04/2022","1,126.14","1,121.38","1,126.14","1,116.19","","0.48%"
"11/03/2022","1,120.74","1,131.06","1,131.06","1,117.99","","-0.76%"
"11/02/2022","1,129.36","1,140.58","1,140.58","1,129.36","","-1.01%"
"10/31/2022","1,140.92","1,137.67","1,140.92","1,136.72","","0.32%"
"10/28/2022","1,137.25","1,146.41","1,147.76","1,137.25","","-0.80%"
"10/27/2022","1,146.44","1,133.18","1,148.53","1,132.75","","1.17%"
"10/26/2022","1,133.18","1,129.60","1,134.33","1,127.81","","0.26%"
"10/25/2022","1,130.25","1,126.28","1,130.25","1,125.46","","0.33%"
"10/24/2022","1,126.55","1,136.35","1,136.35","1,126.55","","-0.83%"
"10/21/2022","1,135.95","1,142.17","1,142.17","1,134.75","","-0.57%"
"10/20/2022","1,142.51","1,149.83","1,149.83","1,140.15","","-0.64%"
"10/19/2022","1,149.83","1,151.35","1,151.35","1,145.08","","-0.13%"
"10/18/2022","1,151.35","1,141.89","1,152.18","1,138.71","","0.77%"
"10/17/2022","1,142.53","1,143.04","1,144.13","1,140.37","","-0.04%"
"10/14/2022","1,143.04","1,132.59","1,143.90","1,132.59","","0.99%"
"10/13/2022","1,131.80","1,136.48","1,137.63","1,130.95","","-0.43%"
"10/12/2022","1,136.70","1,133.55","1,139.01","1,133.55","","0.28%"
"10/11/2022","1,133.55","1,138.15","1,138.96","1,133.49","","-0.38%"
"10/10/2022","1,137.93","1,144.60","1,145.24","1,137.93","","-0.60%"
"10/07/2022","1,144.75","1,140.73","1,148.17","1,137.27","","0.30%"
"10/06/2022","1,141.37","1,136.43","1,142.36","1,135.01","","0.38%"
"10/05/2022","1,137.08","1,133.44","1,137.50","1,130.38","","0.36%"
"10/04/2022","1,133.01","1,122.96","1,134.82","1,122.96","","0.89%"
"10/03/2022","1,122.96","1,127.67","1,127.90","1,120.72","","-0.42%"
"09/30/2022","1,127.67","1,122.76","1,127.67","1,120.18","","0.42%"
"09/29/2022","1,122.96","1,132.32","1,132.32","1,121.12","","-0.92%"
"09/28/2022","1,133.35","1,142.84","1,142.84","1,131.20","","-0.87%"
"09/27/2022","1,143.24","1,153.86","1,154.59","1,139.65","","-0.94%"
"09/26/2022","1,154.13","1,170.28","1,170.28","1,154.13","","-1.37%"
"09/23/2022","1,170.21","1,175.27","1,175.41","1,166.31","","-0.36%"
"09/22/2022","1,174.42","1,171.63","1,174.67","1,170.06","","0.26%"
"09/21/2022","1,171.41","1,178.17","1,178.17","1,170.77","","-0.47%"
"09/20/2022","1,176.89","1,181.51","1,182.33","1,173.98","","-0.32%"
"09/19/2022","1,180.65","1,183.12","1,183.12","1,175.53","","-0.10%"
"09/16/2022","1,181.83","1,182.01","1,182.01","1,173.62","","-0.13%"
"09/15/2022","1,183.32","1,182.40","1,184.49","1,178.50","","0.10%"
"09/14/2022","1,182.13","1,187.43","1,187.94","1,179.77","","-0.43%"
"09/13/2022","1,187.20","1,188.93","1,189.47","1,184.43","","-0.15%"
"09/12/2022","1,188.93","1,184.89","1,188.93","1,183.16","","0.34%"
"09/09/2022","1,184.89","1,185.62","1,185.62","1,181.03","","0.00%"
"09/08/2022","1,184.89","1,183.56","1,186.51","1,183.23","","0.00%"
"09/07/2022","1,184.87","1,184.17","1,186.05","1,182.08","","0.06%"
"09/06/2022","1,184.17","1,183.95","1,186.21","1,182.16","","0.02%"
"09/05/2022","1,183.95","1,190.09","1,191.63","1,183.58","","-0.59%"
"09/02/2022","1,190.94","1,191.52","1,193.71","1,188.05","","-0.05%"
"09/01/2022","1,191.52","1,198.44","1,199.97","1,189.69","","-0.57%"
"08/31/2022","1,198.30","1,198.27","1,198.30","1,192.62","","0.13%"
"08/30/2022","1,196.70","1,203.18","1,203.18","1,196.70","","-0.54%"
"08/29/2022","1,203.18","1,208.65","1,208.86","1,196.78","","-0.51%"
"08/26/2022","1,209.31","1,197.28","1,209.31","1,195.63","","0.99%"
"08/25/2022","1,197.48","1,200.05","1,200.97","1,196.11","","-0.32%"
"08/24/2022","1,201.32","1,199.07","1,201.32","1,196.94","","0.19%"
"08/23/2022","1,199.07","1,204.92","1,205.58","1,198.87","","-0.49%"
"08/22/2022","1,204.92","1,203.20","1,205.11","1,197.40","","0.25%"
"08/19/2022","1,201.95","1,203.66","1,203.70","1,198.95","","-0.03%"
"08/18/2022","1,202.35","1,201.08","1,207.30","1,200.32","","0.27%"
"08/17/2022","1,199.11","1,198.08","1,205.41","1,197.68","","0.03%"
"08/16/2022","1,198.73","1,196.64","1,201.82","1,194.18","","0.17%"
"08/12/2022","1,196.71","1,189.73","1,197.04","1,189.73","","0.59%"
"08/11/2022","1,189.73","1,186.34","1,193.06","1,186.34","","0.43%"
"08/10/2022","1,184.64","1,184.14","1,187.35","1,183.07","","-0.01%"
"08/09/2022","1,184.80","1,174.28","1,184.80","1,173.63","","0.91%"
"08/08/2022","1,174.14","1,170.92","1,175.86","1,168.69","","0.30%"
"08/04/2022","1,170.67","1,171.19","1,172.64","1,170.43","","0.02%"
"08/03/2022","1,170.45","1,167.47","1,170.73","1,164.32","","0.36%"
"08/02/2022","1,166.24","1,169.81","1,170.93","1,161.14","","-0.41%"
"08/01/2022","1,171.08","1,169.33","1,171.57","1,168.51","","0.15%"
"07/29/2022","1,169.33","1,176.32","1,178.07","1,168.09","","-0.59%"
"07/28/2022","1,176.32","1,175.13","1,180.09","1,171.44","","0.15%"
"07/27/2022","1,174.52","1,172.15","1,178.42","1,171.94","","0.27%"
"07/26/2022","1,171.30","1,166.73","1,172.17","1,165.65","","0.45%"
"07/25/2022","1,166.07","1,168.28","1,168.28","1,162.47","","-0.19%"
"07/22/2022","1,168.28","1,157.36","1,168.28","1,156.21","","0.94%"
"07/21/2022","1,157.36","1,156.53","1,160.12","1,151.82","","0.07%"
"07/20/2022","1,156.56","1,150.50","1,157.46","1,150.49","","0.66%"
"07/19/2022","1,149.03","1,152.18","1,155.77","1,148.81","","-0.28%"
"07/18/2022","1,152.29","1,146.95","1,152.71","1,145.75","","0.47%"
"07/15/2022","1,146.95","1,149.33","1,151.64","1,146.95","","-0.13%"
"07/14/2022","1,148.41","1,155.26","1,156.31","1,148.41","","-0.59%"
"07/13/2022","1,155.26","1,172.25","1,172.25","1,155.26","","-1.45%"
"07/12/2022","1,172.25","1,179.46","1,181.05","1,169.40","","-0.63%"
"07/11/2022","1,179.73","1,172.17","1,180.68","1,172.17","","0.64%"
"07/08/2022","1,172.17","1,179.02","1,180.67","1,172.17","","-0.56%"
"07/07/2022","1,178.79","1,184.85","1,186.26","1,175.28","","-0.51%"
"07/06/2022","1,184.85","1,187.91","1,187.91","1,177.31","","-0.30%"
"07/05/2022","1,188.39","1,186.77","1,189.52","1,183.10","","0.19%"
"07/04/2022","1,186.10","1,190.34","1,190.34","1,183.46","","-0.41%"
"07/01/2022","1,190.96","1,191.46","1,192.22","1,186.93","","-0.11%"
"06/30/2022","1,192.25","1,206.43","1,206.43","1,189.89","","-1.23%"
"06/29/2022","1,207.04","1,203.36","1,207.08","1,198.05","","0.31%"
"06/28/2022","1,203.36","1,203.83","1,206.97","1,200.96","","-0.16%"
"06/27/2022","1,205.32","1,194.27","1,210.04","1,194.27","","0.94%"
"06/24/2022","1,194.14","1,183.52","1,197.57","1,183.52","","0.90%"
"06/23/2022","1,183.52","1,193.50","1,193.50","1,183.52","","-0.87%"
"06/21/2022","1,193.91","1,187.19","1,193.91","1,185.26","","0.57%"
"06/20/2022","1,187.19","1,190.41","1,191.54","1,183.57","","-0.23%"
"06/17/2022","1,189.98","1,205.70","1,205.70","1,188.60","","-1.38%"
"06/15/2022","1,206.65","1,207.97","1,211.43","1,202.81","","-0.11%"
"06/14/2022","1,207.97","1,219.62","1,219.62","1,207.47","","-1.18%"
"06/13/2022","1,222.38","1,241.33","1,241.33","1,218.12","","-1.58%"
"06/10/2022","1,241.96","1,242.96","1,244.87","1,240.63","","-0.08%"
"06/09/2022","1,242.96","1,241.97","1,245.89","1,240.02","","0.05%"
"06/08/2022","1,242.38","1,239.84","1,242.38","1,237.99","","0.20%"
"06/07/2022","1,239.84","1,245.18","1,245.18","1,239.84","","-0.43%"
"06/06/2022","1,245.18","1,241.94","1,245.62","1,240.12","","0.26%"
"06/03/2022","1,241.94","1,242.72","1,247.53","1,241.94","","-0.06%"
"06/02/2022","1,242.72","1,236.76","1,242.72","1,236.76","","0.48%"
"06/01/2022","1,236.76","1,237.30","1,241.44","1,234.96","","-0.01%"
"05/31/2022","1,236.86","1,244.44","1,246.95","1,236.29","","-0.61%"
"05/27/2022","1,244.44","1,243.34","1,247.16","1,243.06","","0.09%"
"05/26/2022","1,243.30","1,242.22","1,244.78","1,240.65","","-0.15%"
"05/25/2022","1,245.18","1,240.89","1,246.99","1,239.94","","0.24%"
"05/24/2022","1,242.23","1,245.61","1,245.89","1,240.31","","-0.27%"
"05/23/2022","1,245.61","1,240.57","1,248.87","1,239.85","","0.39%"
"05/20/2022","1,240.79","1,236.44","1,243.09","1,236.44","","0.37%"
"05/19/2022","1,236.16","1,236.13","1,236.79","1,233.38","","0.01%"
"05/18/2022","1,236.06","1,240.38","1,244.13","1,236.06","","-0.35%"
"05/17/2022","1,240.38","1,238.10","1,243.74","1,238.10","","0.18%"
"05/16/2022","1,238.10","1,240.77","1,240.77","1,235.75","","-0.25%"
"05/13/2022","1,241.18","1,235.62","1,241.63","1,233.34","","0.52%"
"05/12/2022","1,234.73","1,250.55","1,250.55","1,234.09","","-1.34%"
"05/11/2022","1,251.46","1,250.77","1,254.98","1,250.40","","0.16%"
"05/10/2022","1,249.46","1,255.00","1,255.74","1,248.28","","-0.37%"
"05/09/2022","1,254.08","1,257.20","1,257.61","1,249.01","","-0.31%"
"05/06/2022","1,257.94","1,268.00","1,268.92","1,255.21","","-0.87%"
"05/05/2022","1,268.92","1,260.83","1,270.26","1,260.38","","0.69%"
"05/04/2022","1,260.17","1,262.17","1,263.35","1,259.20","","-0.83%"
"05/03/2022","1,270.70","1,276.59","1,277.79","1,269.96","","-0.46%"
"05/02/2022","1,276.59","1,279.08","1,279.08","1,272.37","","-0.14%"
"04/29/2022","1,278.42","1,279.12","1,282.13","1,276.85","","-0.04%"
"04/28/2022","1,278.98","1,273.34","1,281.20","1,273.34","","0.45%"
"04/27/2022","1,273.20","1,277.45","1,278.77","1,270.58","","-0.38%"
"04/26/2022","1,278.11","1,276.17","1,281.78","1,272.25","","0.15%"
"04/25/2022","1,276.17","1,285.91","1,285.91","1,274.82","","-0.71%"
"04/22/2022","1,285.24","1,285.73","1,286.18","1,279.33","","-0.10%"
"04/21/2022","1,286.47","1,285.03","1,287.94","1,279.47","","-0.10%"
"04/20/2022","1,287.79","1,273.47","1,289.83","1,272.12","","1.23%"
"04/19/2022","1,272.15","1,274.10","1,279.33","1,272.01","","-0.14%"
"04/14/2022","1,273.89","1,275.59","1,277.76","1,269.86","","-0.23%"
"04/13/2022","1,276.78","1,276.58","1,279.17","1,275.57","","0.02%"
"04/12/2022","1,276.58","1,283.44","1,284.18","1,274.57","","-0.48%"
"04/11/2022","1,282.78","1,278.29","1,284.78","1,277.35","","0.35%"
"04/08/2022","1,278.29","1,270.09","1,278.98","1,270.09","","0.65%"
"04/07/2022","1,270.09","1,273.95","1,274.01","1,267.13","","-0.30%"
"04/06/2022","1,273.95","1,276.34","1,276.47","1,271.71","","-0.19%"
"04/05/2022","1,276.34","1,273.23","1,277.97","1,272.46","","0.36%"
"04/04/2022","1,271.75","1,262.05","1,272.71","1,259.03","","0.77%"
"04/01/2022","1,262.05","1,259.39","1,264.27","1,257.04","","0.18%"
"03/31/2022","1,259.81","1,262.03","1,264.68","1,255.89","","-0.18%"
"03/30/2022","1,262.03","1,267.51","1,268.60","1,255.07","","-0.48%"
"03/29/2022","1,268.14","1,240.66","1,268.14","1,240.29","","2.16%"
"03/28/2022","1,241.32","1,234.85","1,242.35","1,232.96","","0.53%"
"03/25/2022","1,234.78","1,235.30","1,241.79","1,232.78","","-0.04%"
"03/24/2022","1,235.30","1,237.94","1,238.55","1,230.63","","-0.22%"
"03/23/2022","1,238.05","1,240.93","1,244.13","1,235.63","","-0.27%"
"03/22/2022","1,241.36","1,243.10","1,243.10","1,236.25","","-0.14%"
"03/21/2022","1,243.10","1,237.69","1,246.94","1,237.69","","0.49%"
"03/18/2022","1,237.06","1,229.83","1,251.75","1,229.19","","0.59%"
"03/17/2022","1,229.83","1,225.58","1,230.65","1,223.32","","0.38%"
"03/16/2022","1,225.15","1,200.81","1,226.19","1,200.36","","2.03%"
"03/15/2022","1,200.81","1,195.05","1,202.03","1,191.60","","0.47%"
"03/14/2022","1,195.25","1,184.47","1,198.31","1,184.26","","0.88%"
"03/11/2022","1,184.81","1,182.42","1,188.06","1,180.17","","0.31%"
"03/10/2022","1,181.15","1,179.56","1,184.55","1,178.70","","0.13%"
"03/09/2022","1,179.56","1,153.22","1,183.61","1,153.22","","2.32%"
"03/08/2022","1,152.77","1,152.99","1,157.78","1,151.21","","0.04%"
"03/07/2022","1,152.36","1,175.53","1,175.53","1,139.50","","-2.03%"
"03/04/2022","1,176.28","1,198.38","1,198.38","1,176.06","","-1.86%"
"03/03/2022","1,198.56","1,189.83","1,198.77","1,187.50","","0.52%"
"03/02/2022","1,192.40","1,200.10","1,200.10","1,190.08","","-0.66%"
"03/01/2022","1,200.28","1,210.33","1,213.52","1,200.28","","-0.58%"
"02/28/2022","1,207.34","1,231.27","1,231.27","1,192.68","","-1.98%"
"02/25/2022","1,231.75","1,203.66","1,231.89","1,203.66","","2.52%"
"02/24/2022","1,201.42","1,283.93","1,283.93","1,195.72","","-6.47%"
"02/23/2022","1,284.57","1,276.27","1,284.59","1,276.27","","0.68%"
"02/22/2022","1,275.93","1,292.80","1,292.80","1,267.40","","-1.37%"
"02/21/2022","1,293.70","1,289.01","1,300.57","1,289.01","","0.34%"
"02/18/2022","1,289.28","1,301.92","1,304.70","1,288.38","","-0.99%"
"02/17/2022","1,302.19","1,309.79","1,310.00","1,302.19","","-0.58%"
"02/16/2022","1,309.79","1,299.01","1,310.60","1,299.01","","0.90%"
"02/15/2022","1,298.08","1,294.03","1,301.90","1,290.87","","0.31%"
"02/14/2022","1,294.03","1,317.85","1,317.86","1,286.50","","-1.89%"
"02/11/2022","1,318.95","1,320.20","1,321.80","1,317.06","","-0.05%"
"02/10/2022","1,319.57","1,315.86","1,323.60","1,315.23","","0.34%"
"02/09/2022","1,315.12","1,305.30","1,315.12","1,304.55","","0.77%"
"02/08/2022","1,305.03","1,301.09","1,306.07","1,301.09","","0.30%"
"02/07/2022","1,301.09","1,302.28","1,307.04","1,300.79","","-0.08%"
"02/04/2022","1,302.07","1,299.59","1,304.94","1,298.66","","0.16%"
"02/03/2022","1,300.02","1,308.54","1,309.01","1,300.02","","-0.51%"
"02/02/2022","1,306.69","1,306.33","1,310.72","1,306.00","","0.03%"
"02/01/2022","1,306.33","1,301.52","1,311.28","1,297.74","","0.37%"
"01/31/2022","1,301.52","1,296.45","1,303.33","1,293.87","","0.40%"
"01/28/2022","1,296.38","1,293.32","1,296.38","1,292.87","","0.27%"
"01/27/2022","1,292.84","1,306.59","1,306.59","1,292.84","","-1.08%"
"01/26/2022","1,306.91","1,293.82","1,308.99","1,293.82","","1.01%"
"01/25/2022","1,293.82","1,288.67","1,298.21","1,282.52","","0.42%"
"01/24/2022","1,288.39","1,323.28","1,323.79","1,288.39","","-2.64%"
"01/21/2022","1,323.28","1,340.51","1,340.95","1,317.32","","-1.30%"
"01/20/2022","1,340.73","1,342.13","1,345.46","1,337.56","","-0.16%"
"01/19/2022","1,342.93","1,337.99","1,347.46","1,336.84","","0.31%"
"01/18/2022","1,338.78","1,332.37","1,342.00","1,332.37","","0.52%"
"01/17/2022","1,331.92","1,319.46","1,336.91","1,319.46","","0.89%"
"01/14/2022","1,320.21","1,307.74","1,323.94","1,306.98","","0.96%"
"01/13/2022","1,307.64","1,306.65","1,309.14","1,305.99","","0.14%"
"01/12/2022","1,305.79","1,301.01","1,306.65","1,296.94","","0.37%"
"01/11/2022","1,301.01","1,300.97","1,301.23","1,294.43","","0.15%"
"01/10/2022","1,299.07","1,295.58","1,301.36","1,290.44","","0.34%"
"01/07/2022","1,294.65","1,294.71","1,297.28","1,287.18","","0.00%"
"01/05/2022","1,294.71","1,292.34","1,297.47","1,289.53","","0.18%"
"01/04/2022","1,292.34","1,292.25","1,295.36","1,290.01","","0.03%"
"01/03/2022","1,291.91","1,262.22","1,291.91","1,262.22","","2.34%"
"12/30/2021","1,262.31","1,261.71","1,265.81","1,259.25","","0.06%"
"12/29/2021","1,261.57","1,252.76","1,261.57","1,252.13","","0.70%"
"12/28/2021","1,252.76","1,249.47","1,254.84","1,249.47","","0.26%"
"12/27/2021","1,249.47","1,245.98","1,251.46","1,245.64","","0.33%"
"12/23/2021","1,245.34","1,249.96","1,250.12","1,243.44","","-0.37%"
"12/22/2021","1,249.96","1,246.12","1,250.75","1,244.82","","0.34%"
"12/21/2021","1,245.78","1,242.35","1,248.18","1,242.35","","0.22%"
"12/20/2021","1,242.99","1,247.58","1,249.12","1,239.64","","-0.37%"
"12/17/2021","1,247.64","1,246.83","1,249.46","1,243.66","","0.06%"
"12/16/2021","1,246.83","1,238.49","1,247.14","1,238.49","","0.73%"
"12/15/2021","1,237.81","1,237.02","1,239.15","1,232.61","","0.06%"
"12/14/2021","1,237.02","1,232.00","1,237.44","1,231.95","","0.41%"
"12/13/2021","1,232.00","1,232.76","1,236.99","1,230.28","","-0.11%"
"12/10/2021","1,233.39","1,233.55","1,233.55","1,230.00","","-0.06%"
"12/09/2021","1,234.19","1,225.13","1,234.33","1,225.13","","0.69%"
"12/08/2021","1,225.76","1,228.10","1,228.85","1,224.33","","-0.21%"
"12/07/2021","1,228.33","1,223.88","1,231.45","1,223.88","","0.43%"
"12/06/2021","1,223.08","1,223.90","1,229.54","1,223.08","","-0.07%"
"12/03/2021","1,223.90","1,218.43","1,225.04","1,218.43","","0.51%"
"12/02/2021","1,217.69","1,221.32","1,222.96","1,217.41","","-0.30%"
