"Date","Price","Open","High","Low","Vol.","Change %"
"03/15/2022","815.89","828.75","831.13","814.83","","-1.81%"
"03/14/2022","830.93","830.63","831.67","816.18","","-0.05%"
"03/11/2022","831.32","833.93","833.93","829.47","","-0.31%"
"03/10/2022","833.93","836.56","838.41","831.18","","-0.31%"
"03/09/2022","836.56","834.70","838.78","830.18","","0.10%"
"03/08/2022","835.76","832.64","837.60","832.43","","0.56%"
"03/07/2022","831.13","829.71","835.55","826.61","","0.17%"
"03/04/2022","829.71","828.82","838.63","816.36","","-0.75%"
"03/03/2022","835.97","847.07","847.07","828.69","","0.35%"
"03/02/2022","833.03","832.10","849.17","827.17","","-0.05%"
"03/01/2022","833.42","834.64","839.75","812.24","","-0.15%"
"02/28/2022","834.64","841.05","841.05","804.74","","-0.76%"
"02/25/2022","841.05","843.70","844.23","839.46","","-0.53%"
"02/24/2022","845.56","847.49","849.53","823.83","","-0.23%"
"02/23/2022","847.49","853.69","855.62","846.17","","-0.73%"
"02/22/2022","853.69","865.06","865.06","852.63","","-1.31%"
"02/21/2022","865.06","862.42","865.33","840.93","","0.09%"
"02/18/2022","864.27","863.50","864.82","862.15","","0.15%"
"02/17/2022","863.00","864.14","864.14","863.00","","0.11%"
"02/14/2022","862.05","858.79","862.75","858.79","","0.13%"
"02/11/2022","860.91","860.42","861.74","860.42","","0.00%"
"02/10/2022","860.95","858.82","861.66","858.06","","0.25%"
"02/09/2022","858.82","857.19","860.80","857.19","","0.19%"
"02/08/2022","857.19","856.58","858.16","851.71","","-0.21%"
"02/07/2022","858.96","852.24","859.37","852.24","","-0.21%"
"02/04/2022","860.80","856.93","864.99","855.37","","-0.13%"
"02/03/2022","861.91","857.76","861.91","857.76","","0.33%"
"02/02/2022","859.09","856.73","859.35","856.73","","0.12%"
"02/01/2022","858.06","853.31","862.56","853.31","","-0.09%"
"01/31/2022","858.86","857.02","859.46","857.02","","0.31%"
"01/28/2022","856.22","855.26","856.98","855.26","","-0.30%"
"01/27/2022","858.83","856.63","860.08","856.33","","0.10%"
"01/26/2022","857.95","856.63","857.95","856.63","","-0.16%"
"01/25/2022","859.33","859.71","861.71","859.06","","-0.04%"
"01/24/2022","859.71","858.10","861.71","858.10","","-0.23%"
"01/21/2022","861.69","859.42","862.55","859.42","","0.00%"
"01/20/2022","861.71","861.71","861.98","861.71","","0.00%"
"01/19/2022","861.71","862.26","862.28","861.40","","0.12%"
"01/18/2022","860.67","824.19","861.51","824.19","","4.17%"
"01/17/2022","826.20","828.50","829.56","826.20","","-0.28%"
"01/14/2022","828.50","829.25","830.88","828.23","","-0.23%"
"01/13/2022","830.41","822.77","830.41","822.77","","0.53%"
"01/12/2022","826.04","826.31","827.19","826.04","","-0.13%"
"01/11/2022","827.10","826.04","827.10","826.04","","0.18%"
"01/10/2022","825.64","826.47","828.33","825.64","","-0.05%"
"01/06/2022","826.04","822.17","826.21","822.17","","0.10%"
"01/05/2022","825.18","825.18","825.18","825.18","","0.02%"
"01/04/2022","825.04","820.78","825.18","820.78","","0.52%"
"12/30/2021","820.78","824.20","831.93","819.30","","-0.83%"
"12/29/2021","827.63","824.36","827.63","823.11","","0.17%"
"12/28/2021","826.21","826.08","828.35","825.95","","-0.34%"
"12/27/2021","828.99","827.43","830.57","827.43","","0.10%"
"12/24/2021","828.20","827.20","828.20","824.56","","0.02%"
"12/23/2021","828.00","825.83","829.72","824.44","","-0.19%"
"12/22/2021","829.54","828.43","829.54","828.43","","0.13%"
"12/21/2021","828.43","827.53","828.43","827.53","","0.17%"
"12/20/2021","827.02","824.85","827.59","824.85","","0.26%"
"12/17/2021","824.85","824.70","825.12","824.03","","0.02%"
"12/16/2021","824.70","821.49","827.01","821.49","","-0.20%"
"12/15/2021","826.36","825.11","829.07","824.36","","-0.38%"
"12/14/2021","829.55","828.91","829.74","828.91","","0.04%"
"12/13/2021","829.18","825.30","829.32","825.30","","0.02%"
"12/10/2021","828.99","821.78","828.99","820.67","","0.61%"
"12/09/2021","823.95","833.75","833.90","822.89","","-1.18%"
"12/08/2021","833.75","828.90","833.90","828.38","","0.13%"
"12/07/2021","832.66","826.63","834.53","826.63","","-0.14%"
"12/06/2021","833.81","828.62","838.38","828.62","","0.02%"
"12/03/2021","833.64","825.82","833.64","825.82","","0.63%"
"12/02/2021","828.46","809.19","829.52","808.92","","2.18%"
"12/01/2021","810.76","808.01","811.28","808.01","","0.08%"
"11/30/2021","810.12","808.67","812.52","808.67","","-0.28%"
"11/29/2021","812.37","807.57","812.80","807.57","","0.00%"
"11/26/2021","812.38","807.52","812.65","807.11","","0.01%"
"11/25/2021","812.33","808.72","812.47","808.45","","-0.02%"
"11/24/2021","812.47","811.15","812.47","810.09","","-0.17%"
"11/23/2021","813.83","813.07","813.83","813.04","","0.22%"
"11/22/2021","812.07","807.91","813.12","807.91","","0.42%"
"11/19/2021","808.70","809.26","809.26","808.70","","-0.07%"
"11/18/2021","809.26","811.23","811.23","808.83","","-0.83%"
"11/17/2021","816.03","810.44","819.99","810.44","","0.29%"
"11/16/2021","813.65","813.28","820.08","810.60","","-0.26%"
"11/15/2021","815.81","805.08","815.81","805.08","","1.01%"
"11/12/2021","807.68","803.40","809.18","803.40","","0.17%"
"11/10/2021","806.30","801.29","807.10","801.29","","0.18%"
"11/09/2021","804.82","801.82","810.87","801.82","","0.37%"
"11/08/2021","801.84","796.92","802.63","796.66","","-0.20%"
"11/05/2021","803.42","795.58","804.84","795.58","","1.22%"
"11/04/2021","793.73","796.14","796.14","792.71","","-0.57%"
"11/03/2021","798.25","796.14","798.51","796.14","","0.43%"
"11/02/2021","794.82","796.17","797.80","793.76","","-0.14%"
"11/01/2021","795.91","792.51","798.22","792.51","","0.10%"
"10/29/2021","795.15","791.71","795.41","791.71","","-0.03%"
"10/28/2021","795.41","791.37","795.95","791.37","","0.24%"
"10/27/2021","793.49","794.07","794.34","792.22","","-1.53%"
"10/26/2021","805.85","798.56","821.20","794.46","","0.91%"
"10/25/2021","798.56","797.82","798.72","797.59","","0.06%"
"10/22/2021","798.08","793.58","799.14","793.58","","1.26%"
"10/21/2021","788.13","787.05","790.06","785.46","","-0.36%"
"10/20/2021","791.01","788.10","792.53","785.46","","-0.01%"
"10/19/2021","791.08","788.79","793.68","787.26","","0.32%"
"10/18/2021","788.52","788.67","789.32","787.47","","-0.80%"
"10/15/2021","794.88","789.48","797.13","789.48","","0.59%"
"10/14/2021","790.20","790.20","790.73","789.41","","0.07%"
"10/13/2021","789.67","793.82","793.82","788.16","","-0.56%"
"10/12/2021","794.09","796.73","796.73","793.49","","-0.23%"
"10/11/2021","795.94","800.82","800.82","795.12","","-0.61%"
"10/08/2021","800.82","801.15","801.35","799.57","","-0.07%"
"10/07/2021","801.42","801.97","801.97","799.83","","-0.16%"
"10/06/2021","802.70","802.65","803.50","801.86","","0.01%"
"10/05/2021","802.65","800.88","802.65","800.88","","0.22%"
"10/04/2021","800.88","794.37","802.46","794.37","","-0.06%"
"10/01/2021","801.40","801.22","802.01","800.34","","-0.18%"
"09/30/2021","802.81","801.88","803.50","800.15","","0.05%"
"09/29/2021","802.37","801.35","802.62","801.35","","0.13%"
"09/28/2021","801.35","800.34","801.35","800.34","","0.06%"
"09/27/2021","800.86","800.94","800.94","799.65","","-0.04%"
"09/24/2021","801.20","798.71","803.30","794.92","","0.31%"
"09/23/2021","798.71","801.84","801.85","797.29","","-0.49%"
"09/22/2021","802.61","799.55","802.87","797.12","","0.86%"
"09/21/2021","795.74","795.82","797.27","795.33","","-0.22%"
"09/20/2021","797.46","797.61","798.54","796.26","","-0.02%"
"09/17/2021","797.61","799.69","801.48","796.29","","-0.23%"
"09/16/2021","799.44","799.08","802.86","797.40","","-0.41%"
"09/15/2021","802.75","799.44","803.50","799.32","","0.02%"
"09/14/2021","802.60","805.44","805.70","802.60","","-0.70%"
"09/13/2021","808.25","805.64","809.02","805.64","","-0.17%"
"09/10/2021","809.63","802.23","810.27","802.23","","0.79%"
"09/09/2021","803.25","802.38","804.94","802.38","","0.11%"
"09/08/2021","802.38","802.38","802.38","802.38","","0.00%"
"09/07/2021","802.38","805.19","805.19","802.38","","-0.35%"
"09/06/2021","805.19","801.08","806.58","801.08","","-0.44%"
"09/03/2021","808.73","801.20","809.63","801.20","","0.68%"
"09/02/2021","803.24","802.23","804.45","802.23","","-0.20%"
"09/01/2021","804.83","805.60","806.11","803.55","","-0.02%"
"08/31/2021","805.01","798.19","806.59","798.19","","0.66%"
"08/30/2021","799.73","792.06","801.83","792.06","","0.45%"
"08/27/2021","796.15","798.12","798.12","796.15","","-0.47%"
"08/26/2021","799.91","794.31","801.11","794.31","","-0.13%"
"08/25/2021","800.95","796.46","801.98","794.16","","0.56%"
"08/24/2021","796.46","800.12","800.12","779.21","","-0.46%"
"08/23/2021","800.12","802.34","802.34","799.35","","-0.28%"
"08/20/2021","802.34","806.40","806.66","802.34","","-0.54%"
"08/19/2021","806.66","806.35","806.91","806.35","","-0.52%"
"08/18/2021","810.87","799.51","813.12","799.51","","0.07%"
"08/17/2021","810.34","807.83","811.35","807.83","","0.31%"
"08/16/2021","807.83","796.33","809.63","796.33","","1.44%"
"08/13/2021","796.33","795.82","798.89","795.82","","0.53%"
"08/12/2021","792.14","789.41","792.65","789.41","","0.31%"
"08/11/2021","789.71","785.10","789.75","785.10","","0.59%"
"08/10/2021","785.10","785.10","785.61","784.59","","0.00%"
"08/09/2021","785.10","781.09","785.10","781.09","","0.49%"
"08/06/2021","781.24","777.39","781.60","776.11","","0.59%"
"08/05/2021","776.62","776.11","776.62","776.11","","0.07%"
"08/04/2021","776.11","776.21","776.36","776.11","","-0.11%"
"08/03/2021","776.98","777.10","777.61","776.72","","-0.08%"
"08/02/2021","777.61","775.66","777.70","775.66","","0.25%"
"07/30/2021","775.66","777.70","777.70","775.66","","0.00%"
"07/29/2021","775.66","775.66","775.66","775.66","","0.00%"
"07/28/2021","775.66","774.73","775.75","773.96","","-0.11%"
"07/27/2021","776.52","775.00","776.52","775.00","","0.20%"
"07/26/2021","775.00","772.93","775.00","772.93","","0.27%"
"07/23/2021","772.93","771.16","774.44","770.94","","0.23%"
"07/22/2021","771.16","771.12","772.39","771.12","","0.07%"
"07/21/2021","770.59","770.37","770.62","770.22","","-0.14%"
"07/20/2021","771.64","770.23","772.42","770.23","","0.22%"
"07/19/2021","769.94","768.43","770.30","768.43","","0.20%"
"07/16/2021","768.43","769.02","769.02","767.05","","-0.08%"
"07/15/2021","769.02","770.88","770.88","769.02","","-0.50%"
"07/14/2021","772.92","771.41","773.61","769.85","","0.20%"
"07/13/2021","771.41","772.68","772.68","771.41","","-0.28%"
"07/12/2021","773.56","775.12","775.12","773.56","","0.00%"
"07/09/2021","773.58","772.44","774.86","772.44","","-0.05%"
"07/08/2021","773.97","776.50","776.50","773.71","","-0.06%"
"07/07/2021","774.44","775.28","775.28","774.02","","-0.11%"
"07/06/2021","775.28","772.05","775.28","770.01","","0.47%"
"07/05/2021","771.62","772.39","772.39","771.62","","-0.10%"
"07/02/2021","772.39","772.14","772.39","772.14","","0.07%"
"07/01/2021","771.88","767.08","772.13","767.08","","-0.97%"
"06/30/2021","779.45","771.05","782.47","755.13","","1.00%"
"06/29/2021","771.77","776.94","776.94","771.77","","-0.67%"
"06/28/2021","776.94","774.36","779.35","772.83","","0.20%"
"06/25/2021","775.37","774.89","776.10","774.89","","0.35%"
"06/24/2021","772.63","774.21","774.21","772.15","","-0.20%"
"06/23/2021","774.21","776.74","776.74","772.63","","-0.33%"
"06/22/2021","776.74","775.57","777.22","769.03","","0.15%"
"06/21/2021","775.57","776.64","776.64","775.00","","-0.23%"
"06/18/2021","777.37","778.06","779.27","777.37","","-0.18%"
"06/17/2021","778.79","779.27","779.27","778.31","","-0.45%"
"06/16/2021","782.32","782.32","782.56","782.32","","0.00%"
"06/15/2021","782.32","781.47","784.25","781.47","","0.08%"
"06/14/2021","781.71","781.92","782.16","781.68","","-0.06%"
"06/11/2021","782.16","781.60","782.56","781.11","","0.04%"
"06/10/2021","781.87","775.57","783.07","775.57","","0.10%"
"06/09/2021","781.06","779.83","782.34","779.59","","0.13%"
"06/08/2021","780.08","781.38","781.63","780.08","","-0.23%"
"06/07/2021","781.86","781.10","782.58","781.10","","-0.01%"
"06/04/2021","781.97","779.94","782.40","779.91","","0.26%"
"06/03/2021","779.94","779.23","779.94","778.02","","0.09%"
"06/02/2021","779.23","781.43","782.02","779.23","","-0.31%"
"06/01/2021","781.64","768.56","784.30","766.14","","1.70%"
"05/31/2021","768.56","778.40","778.40","768.52","","-1.32%"
"05/28/2021","778.88","778.88","778.88","778.88","","0.00%"
"05/27/2021","778.88","778.16","779.85","778.16","","0.09%"
"05/26/2021","778.16","779.24","779.24","778.16","","-0.14%"
"05/25/2021","779.24","779.35","780.37","779.24","","-0.46%"
"05/24/2021","782.83","776.08","785.90","776.08","","0.87%"
"05/21/2021","776.09","776.40","776.47","775.12","","-0.06%"
"05/20/2021","776.55","764.76","778.39","764.76","","1.56%"
"05/19/2021","764.61","755.87","764.61","755.87","","0.97%"
"05/18/2021","757.23","756.22","759.25","756.22","","-0.31%"
"05/17/2021","759.60","759.30","761.86","759.30","","0.03%"
"05/14/2021","759.38","760.77","761.54","759.32","","0.12%"
"05/13/2021","758.45","761.75","763.02","758.45","","-0.50%"
"05/12/2021","762.24","755.94","765.93","755.94","","0.83%"
"05/11/2021","755.94","755.08","756.40","755.07","","0.08%"
"05/10/2021","755.32","752.44","757.14","750.86","","-0.08%"
"05/07/2021","755.92","752.94","756.31","752.94","","0.00%"
"05/06/2021","755.89","756.68","756.68","755.80","","-0.14%"
"05/05/2021","756.92","757.31","758.28","756.90","","-0.05%"
"04/29/2021","757.31","772.29","772.29","755.20","","-1.72%"
"04/28/2021","770.56","770.32","770.82","770.32","","0.04%"
"04/27/2021","770.28","754.94","771.55","754.94","","-0.01%"
"04/26/2021","770.34","770.10","770.34","769.86","","0.09%"
"04/23/2021","769.62","776.17","776.17","769.62","","-0.97%"
"04/22/2021","777.13","776.14","777.13","776.14","","0.03%"
"04/21/2021","776.87","768.42","778.59","768.42","","1.10%"
"04/20/2021","768.42","769.66","782.49","768.42","","-0.02%"
"04/19/2021","768.60","765.98","769.39","764.77","","0.91%"
"04/16/2021","761.70","749.92","762.15","749.92","","1.46%"
"04/15/2021","750.72","752.54","761.41","738.40","","-0.24%"
"04/14/2021","752.56","757.70","758.67","751.73","","-0.83%"
"04/13/2021","758.87","755.80","759.25","736.66","","0.36%"
"04/12/2021","756.13","748.82","757.98","742.95","","0.65%"
"04/09/2021","751.24","745.55","753.14","737.59","","0.66%"
"04/08/2021","746.28","743.47","752.28","741.73","","0.25%"
"04/07/2021","744.44","742.20","744.72","742.20","","0.29%"
"04/06/2021","742.26","743.83","743.83","741.95","","-1.29%"
"04/05/2021","751.95","744.43","753.24","743.53","","1.01%"
"04/02/2021","744.43","744.08","744.84","744.08","","-0.59%"
"04/01/2021","748.84","749.45","749.81","748.60","","-0.74%"
"03/31/2021","754.40","758.80","758.80","752.62","","-0.12%"
"03/30/2021","755.33","751.61","756.34","751.61","","-0.23%"
"03/29/2021","757.10","747.99","759.65","747.99","","0.70%"
"03/26/2021","751.83","745.67","756.05","745.67","","0.76%"
"03/25/2021","746.14","736.99","747.51","736.99","","1.21%"
"03/24/2021","737.22","739.09","739.62","736.71","","-0.25%"
"03/23/2021","739.09","757.89","758.34","739.09","","-2.56%"
"03/22/2021","758.49","757.93","758.49","757.04","","0.07%"
"03/19/2021","757.93","759.79","760.74","751.46","","-0.32%"
"03/18/2021","760.35","758.23","760.49","758.23","","0.19%"
"03/17/2021","758.92","756.76","759.08","746.07","","0.29%"
"03/16/2021","756.76","749.21","759.31","741.70","","1.01%"
"03/15/2021","749.21","747.88","749.28","746.72","","0.30%"
"03/12/2021","747.00","747.00","747.47","746.76","","0.00%"
"03/11/2021","747.00","746.72","747.88","746.71","","-0.14%"
"03/10/2021","748.03","747.78","749.19","747.54","","0.07%"
"03/09/2021","747.54","748.79","748.94","747.54","","-0.14%"
"03/08/2021","748.58","742.40","749.27","742.40","","0.64%"
"03/05/2021","743.80","743.56","744.73","742.40","","-0.09%"
"03/04/2021","744.49","743.10","744.81","742.90","","0.13%"
"03/03/2021","743.56","745.70","745.70","743.09","","-0.38%"
"03/02/2021","746.40","745.67","746.78","745.62","","0.19%"
"03/01/2021","744.97","745.67","745.67","744.74","","-0.09%"
"02/26/2021","745.64","749.45","750.67","745.64","","-0.91%"
"02/25/2021","752.49","751.66","752.49","751.66","","-0.04%"
"02/24/2021","752.82","757.81","758.04","751.18","","-0.69%"
"02/23/2021","758.04","744.15","758.04","744.15","","0.54%"
"02/22/2021","753.96","741.58","756.03","741.58","","0.78%"
"02/19/2021","748.14","743.69","751.05","743.44","","0.54%"
"02/18/2021","744.15","740.93","746.71","740.93","","-0.37%"
"02/17/2021","746.92","740.41","747.53","739.43","","1.01%"
"02/12/2021","739.48","737.19","740.63","733.29","","0.25%"
"02/11/2021","737.62","732.21","750.98","732.21","","0.87%"
"02/10/2021","731.28","732.23","733.16","731.28","","-0.42%"
"02/09/2021","734.33","732.99","734.50","731.63","","0.15%"
"02/08/2021","733.22","729.27","733.35","729.27","","0.24%"
"02/05/2021","731.44","727.81","736.69","727.37","","0.31%"
"02/04/2021","729.20","734.41","734.41","728.74","","-0.30%"
"02/03/2021","731.39","728.35","732.14","728.35","","0.22%"
"02/02/2021","729.82","733.46","733.46","729.35","","-0.36%"
"02/01/2021","732.44","731.46","733.37","722.66","","-0.18%"
"01/29/2021","733.78","730.76","734.25","730.76","","0.47%"
"01/28/2021","730.35","730.35","730.35","730.35","","-0.04%"
"01/27/2021","730.67","731.10","731.80","729.50","","-0.12%"
"01/26/2021","731.56","731.62","733.01","731.50","","-0.10%"
"01/25/2021","732.32","733.25","735.34","731.39","","-0.10%"
"01/22/2021","733.04","732.65","733.35","732.65","","-0.45%"
"01/21/2021","736.37","735.60","737.46","735.44","","-0.66%"
"01/20/2021","741.23","732.53","744.37","731.36","","1.19%"
"01/19/2021","732.53","732.33","734.12","730.95","","0.03%"
"01/18/2021","732.33","736.06","736.06","729.90","","-0.51%"
"01/15/2021","736.06","736.19","736.19","735.99","","-0.95%"
"01/14/2021","743.13","737.98","750.65","737.05","","-0.74%"
"01/13/2021","748.64","745.34","753.76","744.49","","0.44%"
"01/12/2021","745.34","744.61","749.06","744.61","","0.18%"
"01/11/2021","744.00","744.00","744.00","744.00","","-0.39%"
"01/06/2021","746.94","741.22","750.45","738.90","","-0.09%"
"01/05/2021","747.58","747.58","747.58","747.58","","-0.31%"
"01/04/2021","749.91","731.53","750.48","731.53","","0.17%"
"12/31/2020","748.61","732.86","750.61","731.66","","0.27%"
"12/30/2020","746.57","729.22","747.71","726.65","","2.09%"
"12/29/2020","731.27","721.24","734.75","720.85","","-0.05%"
"12/28/2020","731.65","730.26","732.84","721.02","","0.19%"
"12/25/2020","730.26","724.68","733.66","724.68","","0.37%"
"12/24/2020","727.56","719.44","728.32","717.18","","0.37%"
"12/23/2020","724.89","712.91","724.92","712.91","","1.38%"
"12/22/2020","715.02","713.82","715.41","712.35","","0.22%"
"12/21/2020","713.48","712.96","716.46","712.48","","-0.10%"
"12/18/2020","714.16","711.35","714.16","711.35","","0.26%"
"12/17/2020","712.31","713.52","715.36","712.31","","-0.17%"
"12/16/2020","713.52","719.04","719.04","706.36","","-1.03%"
"12/15/2020","720.96","714.40","721.91","714.40","","0.06%"
"12/14/2020","720.51","712.36","721.52","712.36","","0.61%"
"12/11/2020","716.14","705.68","720.78","705.27","","1.48%"
"12/10/2020","705.68","715.32","715.32","705.68","","-1.21%"
"12/09/2020","714.33","715.63","716.22","708.34","","-0.16%"
"12/08/2020","715.45","714.83","715.45","713.87","","0.03%"
"12/07/2020","715.26","713.48","717.13","706.13","","-0.02%"
"12/04/2020","715.40","714.21","717.19","714.21","","-0.33%"
"12/03/2020","717.74","714.32","717.90","711.49","","0.48%"
"12/02/2020","714.32","712.07","714.32","711.53","","0.32%"
"12/01/2020","712.07","713.57","715.04","711.79","","-0.21%"
"11/30/2020","713.57","711.51","714.20","711.51","","-0.28%"
"11/27/2020","715.55","713.70","715.97","710.31","","0.13%"
"11/26/2020","714.65","714.23","715.13","714.23","","0.19%"
"11/25/2020","713.27","717.17","717.17","712.53","","-0.51%"
"11/24/2020","716.93","715.29","717.28","712.68","","0.00%"
"11/23/2020","716.96","713.58","717.12","713.54","","0.24%"
"11/20/2020","715.26","715.10","716.30","714.78","","-0.21%"
"11/19/2020","716.75","712.23","717.73","712.23","","0.42%"
"11/18/2020","713.76","714.01","714.05","712.81","","0.25%"
"11/17/2020","712.00","709.43","712.78","709.43","","0.36%"
"11/16/2020","709.43","708.46","710.15","707.32","","-0.10%"
"11/13/2020","710.15","705.63","710.67","705.63","","0.02%"
"11/12/2020","710.02","710.88","712.80","710.02","","0.01%"
"11/10/2020","709.92","708.93","710.45","697.68","","-0.10%"
"11/09/2020","710.61","700.53","713.83","693.02","","0.73%"
"11/06/2020","705.47","697.35","707.38","691.71","","1.16%"
"11/05/2020","697.35","698.16","698.16","697.35","","-0.12%"
"11/04/2020","698.16","698.88","699.28","698.16","","-0.51%"
"11/03/2020","701.77","701.88","702.25","699.18","","-0.08%"
"11/02/2020","702.36","703.98","704.34","702.12","","0.09%"
"10/30/2020","701.76","700.74","706.38","699.94","","1.12%"
"10/29/2020","693.99","694.19","694.20","693.96","","-0.27%"
"10/28/2020","695.87","691.66","700.32","689.92","","-0.17%"
"10/27/2020","697.08","688.87","697.85","688.87","","0.68%"
"10/26/2020","692.37","689.21","693.09","688.49","","-0.07%"
"10/23/2020","692.85","688.17","696.49","688.17","","0.19%"
"10/22/2020","691.57","689.13","691.71","689.13","","0.35%"
"10/21/2020","689.13","685.91","689.27","685.67","","-0.02%"
"10/20/2020","689.30","688.84","691.84","686.22","","-0.07%"
"10/19/2020","689.80","689.92","691.00","689.08","","-0.32%"
"10/16/2020","692.01","688.98","692.49","686.82","","0.30%"
"10/15/2020","689.92","687.36","690.88","687.36","","-0.11%"
"10/14/2020","690.70","691.91","691.91","688.44","","-0.25%"
"10/13/2020","692.43","688.70","692.67","688.70","","0.34%"
"10/12/2020","690.09","690.81","691.29","689.13","","0.03%"
"10/09/2020","689.85","692.04","692.04","689.55","","-0.27%"
"10/08/2020","691.75","695.52","695.52","691.75","","-0.53%"
"10/07/2020","695.46","693.35","695.94","693.35","","-0.01%"
"10/06/2020","695.52","691.95","695.52","691.95","","0.18%"
"10/05/2020","694.30","693.88","695.26","692.86","","-0.08%"
"10/02/2020","694.84","691.95","694.84","691.95","","0.44%"
"10/01/2020","691.83","687.45","692.04","687.45","","-0.16%"
"09/30/2020","692.93","687.76","693.83","687.76","","0.75%"
"09/29/2020","687.76","687.08","687.76","687.08","","-0.79%"
"09/28/2020","693.21","688.27","693.68","688.27","","-0.04%"
"09/25/2020","693.46","690.05","694.86","688.88","","0.24%"
"09/24/2020","691.80","686.47","691.80","685.49","","0.47%"
"09/23/2020","688.57","690.22","690.22","685.48","","-0.58%"
"09/22/2020","692.62","686.34","692.62","683.13","","0.57%"
"09/21/2020","688.68","686.58","689.21","686.58","","0.03%"
"09/18/2020","688.45","683.81","689.36","683.34","","-0.11%"
"09/17/2020","689.21","690.26","690.55","684.71","","-0.15%"
"09/16/2020","690.26","690.55","690.55","688.22","","-0.04%"
"09/15/2020","690.55","687.19","691.16","686.90","","0.00%"
"09/14/2020","690.55","688.28","690.76","688.28","","-0.03%"
"09/11/2020","690.76","688.33","690.95","688.33","","-0.01%"
"09/10/2020","690.81","686.59","691.57","686.59","","0.10%"
"09/09/2020","690.10","688.65","692.98","688.65","","-0.20%"
"09/08/2020","691.45","688.33","693.15","688.33","","-0.09%"
"09/07/2020","692.04","695.12","695.12","688.27","","-0.48%"
"09/04/2020","695.36","695.60","695.60","694.25","","-0.13%"
"09/03/2020","696.30","692.31","696.30","690.20","","0.54%"
"09/02/2020","692.54","694.41","694.41","692.31","","0.07%"
"09/01/2020","692.07","694.97","694.97","689.87","","-0.25%"
"08/31/2020","693.80","690.04","694.39","690.04","","0.02%"
"08/28/2020","693.68","690.40","694.91","689.43","","0.47%"
"08/27/2020","690.44","691.97","691.97","689.75","","-0.22%"
"08/26/2020","691.97","691.16","692.95","689.45","","0.12%"
"08/25/2020","691.16","687.43","693.36","687.43","","-0.14%"
"08/24/2020","692.10","679.22","693.19","673.09","","1.55%"
"08/21/2020","681.55","671.58","682.15","671.58","","0.21%"
"08/20/2020","680.10","668.37","680.92","668.37","","1.50%"
"08/19/2020","670.04","668.17","670.04","667.93","","-0.22%"
"08/18/2020","671.52","666.81","672.54","666.39","","0.38%"
"08/17/2020","668.99","665.41","671.45","665.41","","0.26%"
"08/14/2020","667.27","668.18","668.18","666.34","","-0.10%"
"08/13/2020","667.94","672.71","673.88","667.33","","-0.67%"
"08/12/2020","672.47","670.29","673.87","669.44","","0.18%"
"08/11/2020","671.23","667.79","674.69","667.79","","-0.21%"
"08/10/2020","672.64","662.66","674.67","661.67","","0.74%"
"08/07/2020","667.68","667.92","668.85","667.68","","-0.04%"
"08/06/2020","667.92","667.68","668.39","667.68","","0.18%"
"08/05/2020","666.75","664.62","669.94","655.35","","0.32%"
"08/04/2020","664.62","667.18","668.12","664.39","","-0.21%"
"08/03/2020","666.01","667.88","667.88","665.08","","-0.28%"
"07/31/2020","667.88","670.66","670.66","667.42","","-0.38%"
"07/30/2020","670.42","670.26","671.89","669.56","","0.02%"
"07/29/2020","670.26","666.65","670.73","664.78","","0.54%"
"07/28/2020","666.65","657.26","667.27","657.26","","0.51%"
"07/27/2020","663.27","654.43","663.27","653.74","","-0.04%"
"07/24/2020","663.56","648.93","663.56","648.93","","2.22%"
"07/23/2020","649.16","658.19","658.19","649.16","","-1.30%"
"07/22/2020","657.73","663.33","667.67","657.26","","-0.95%"
"07/21/2020","664.03","658.88","666.88","652.61","","0.78%"
"07/20/2020","658.88","658.88","658.88","658.88","","0.06%"
"07/17/2020","658.49","647.47","658.99","647.47","","0.29%"
"07/16/2020","656.61","655.53","658.24","655.53","","0.16%"
"07/15/2020","655.53","643.18","657.07","643.18","","0.22%"
"07/14/2020","654.10","653.84","656.04","653.09","","1.56%"
"07/13/2020","644.03","653.95","655.82","644.03","","-1.55%"
"07/10/2020","654.19","653.49","658.16","653.49","","-0.50%"
"07/09/2020","657.46","658.74","658.74","655.68","","-0.34%"
"07/08/2020","659.67","656.19","661.09","656.19","","-0.04%"
"07/07/2020","659.93","659.35","661.39","648.28","","-0.12%"
"07/06/2020","660.75","664.56","664.56","659.35","","-0.80%"
"07/03/2020","666.09","668.19","668.89","664.69","","-0.42%"
"07/02/2020","668.89","667.15","671.31","659.42","","0.26%"
"07/01/2020","667.15","665.85","670.89","665.85","","0.20%"
"06/30/2020","665.85","664.31","665.85","664.07","","0.09%"
"06/29/2020","665.23","659.25","666.35","658.71","","0.73%"
"06/26/2020","660.40","668.85","668.85","660.40","","-0.79%"
"06/25/2020","665.68","666.99","666.99","664.52","","-0.27%"
"06/24/2020","667.46","666.95","667.69","666.95","","-0.51%"
"06/23/2020","670.87","670.07","670.87","670.07","","-0.07%"
"06/22/2020","671.33","670.42","672.79","669.62","","0.25%"
"06/19/2020","669.67","672.28","675.52","668.16","","-0.66%"
"06/18/2020","674.13","675.80","675.80","672.28","","-0.25%"
"06/17/2020","675.80","668.34","678.11","668.34","","-0.07%"
"06/16/2020","676.26","677.58","677.58","676.03","","-0.17%"
"06/15/2020","677.39","677.62","678.95","676.75","","-0.20%"
"06/12/2020","678.77","676.26","678.77","676.26","","-0.19%"
